"","School.Year","Borough","Geographical.District.Code","Register","X..Schools","Major.N","Oth.N","NoCrim.N","Prop.N","Vio.N"
"3126","2015-16","Q",27,"721",1,"0","0","1","0","0"
"3127","2015-16","Q",26,"727",1,"0","0","0","0","0"
"3128","2015-16","Q",25,"580",1,"1","0","0","1","0"
"3129","2015-16","Q",27,"1863",1,"0","2","13","0","2"
"3130","2015-16","Q",30,"806",1,"0","0","1","0","0"
"3131","2015-16","Q",26,"453",1,"0","1","0","1","0"
"3132","2015-16","Q",25,"564",1,"0","0","0","0","0"
"3133","2015-16","Q",27,"542",1,"0","0","1","0","0"
"3134","2015-16","Q",26,"1398",1,"0","1","3","1","0"
"3135","2015-16","Q",28,"1572",1,"0","1","3","0","1"
"3136","2015-16","Q",25,"679",1,"0","1","0","0","0"
"3137","2015-16","Q",28,"693",1,"0","0","0","0","0"
"3138","2015-16","Q",26,"632",1,"0","0","0","0","0"
"3139","2015-16","Q",30,"290",1,"0","0","0","0","0"
"3140","2015-16","Q",27,"606",1,"0","0","1","0","0"
"3141","2015-16","Q",29,"678",1,"0","1","0","1","0"
"3142","2015-16","Q",27,"712",2,"0","1","0","1","0"
"3143","2015-16","Q",27,"1450",3,"3","8","2","5","6"
"3144","2015-16","Q",30,"1572",1,"0","1","0","0","0"
"3145","2015-16","Q",30,"329",1,"0","0","0","0","0"
"3146","2015-16","Q",24,"1451",1,"0","0","0","0","0"
"3147","2015-16","Q",30,"1198",1,"0","0","1","0","0"
"3148","2015-16","Q",29,"772",2,"1","7","3","3","4"
"3149","2015-16","Q",27,"1049",1,"0","0","0","0","0"
"3150","2015-16","Q",27,"364",1,"0","0","0","0","0"
"3151","2015-16","Q",30,"750",2,"0","0","1","0","0"
"3152","2015-16","Q",25,"1921",2,"2","3","3","1","3"
"3153","2015-16","Q",29,"1498",1,"2","7","9","2","7"
"3154","2015-16","Q",24,"615",1,"0","1","0","1","0"
"3155","2015-16","Q",25,"381",1,"0","0","0","0","0"
"3156","2015-16","Q",25,"452",1,"0","0","0","0","0"
"3157","2015-16","Q",24,"484",1,"1","0","0","1","0"
"3158","2015-16","Q",24,"948",1,"0","0","0","0","0"
"3159","2015-16","Q",29,"325",1,"0","0","0","0","0"
"3160","2015-16","Q",27,"564",1,"0","0","0","0","0"
"3161","2015-16","Q",27,"466",1,"0","0","0","0","0"
"3162","2015-16","Q",29,"548",1,"0","0","4","0","0"
"3163","2015-16","Q",26,"663",1,"0","0","0","0","0"
"3164","2015-16","Q",29,"580",1,"0","0","1","0","0"
"3165","2015-16","Q",24,"236",1,"0","0","0","0","0"
"3166","2015-16","Q",28,"603",1,"0","0","1","0","0"
"3167","2015-16","Q",28,"897",1,"0","1","0","0","1"
"3168","2015-16","Q",30,"706",1,"0","1","0","1","0"
"3169","2015-16","Q",24,"644",1,"0","0","0","0","0"
"3170","2015-16","Q",24,"552",1,"0","0","0","0","0"
"3171","2015-16","Q",30,"854",1,"0","0","0","0","0"
"3172","2015-16","Q",24,"215",1,"0","0","0","0","0"
"3173","2015-16","Q",27,"370",1,"0","0","0","0","0"
"3174","2015-16","Q",30,"239",1,"0","0","0","0","0"
"3175","2015-16","Q",26,"1119",1,"1","1","2","0","1"
"3176","2015-16","Q",27,"734",2,"2","2","9","2","2"
"3177","2015-16","Q",30,"1118",3,"0","0","2","0","0"
"3178","2015-16","Q",26,"3306",1,"2","4","7","2","1"
"3179","2015-16","Q",27,"1493",3,"3","10","14","8","4"
"3180","2015-16","Q",26,"3646",1,"2","18","11","8","4"
"3181","2015-16","Q",29,"2070",4,"2","8","22","4","6"
"3182","2015-16","Q",25,"3566",1,"4","16","51","7","7"
"3183","2015-16","Q",26,"4289",1,"0","7","5","4","1"
"3184","2015-16","Q",30,"828",1,"0","0","0","0","0"
"3185","2015-16","Q",26,"1752",2,"1","8","26","4","3"
"3186","2015-16","Q",28,"3834",1,"1","9","5","6","4"
"3187","2015-16","Q",30,"2437",1,"0","11","7","5","3"
"3188","2015-16","Q",30,"891",1,"0","1","0","0","0"
"3189","2015-16","Q",30,"890",1,"0","1","0","0","1"
"3190","2015-16","Q",30,"2077",1,"0","9","20","2","5"
"3191","2015-16","Q",28,"434",1,"0","0","0","0","0"
"3192","2015-16","Q",24,"2193",2,"0","6","1","3","1"
"3193","2015-16","Q",24,"823",2,"0","0","1","0","0"
"3194","2015-16","Q",24,"1001",1,"0","4","1","2","2"
"3195","2015-16","Q",25,"2519",5,"4","7","3","8","3"
"3196","2015-16","Q",24,"1031",2,"1","1","0","1","1"
"3197","2015-16","Q",27,"1674",4,"1","3","14","0","4"
"3198","2015-16","Q",25,"210",1,"0","2","1","2","0"
"3199","2015-16","Q",28,"2088",4,"1","7","9","1","5"
"3200","2015-16","Q",27,"1950",2,"0","10","20","4","3"
"3201","2015-16","Q",27,"2386",2,"5","9","22","7","6"
"3202","2015-16","Q",24,"1731",1,"0","3","12","0","3"
"3203","2015-16","Q",30,"486",1,"0","0","0","0","0"
"3204","2015-16","Q",29,"1471",6,"2","3","22","3","2"
"3205","2015-16","Q",25,"485",1,"0","0","0","0","0"
"3206","2015-16","Q",28,"3321",1,"2","9","12","7","4"
"3207","2015-16","Q",25,"1133",1,"0","1","2","1","0"
"3208","2015-16","Q",28,"175",1,"0","0","0","0","0"
"3209","2015-16","Q",24,"1575",1,"0","1","5","1","0"
"3210","2015-16","Q",24,"2148",1,"2","0","1","2","0"
"3211","2015-16","Q",28,"2132",1,"2","8","7","5","3"
"3212","2015-16","Q",29,"493",1,"2","4","6","4","2"
"3213","2015-16","Q",27,"178",1,"0","0","0","0","0"
"3214","2015-16","Q",27,"973",1,"1","7","4","4","2"
"3215","2015-16","Q",28,"552",1,"1","1","3","2","0"
"3216","2015-16","Q",28,"2328",3,"1","2","2","3","0"
"3217","2015-16","Q",28,"589",1,"1","6","6","1","6"
"3218","2015-16","Q",28,"726",1,"0","2","1","1","1"
"3219","2015-16","Q",25,"720",1,"0","4","6","3","0"
"3220","2015-16","Q",24,"1707",1,"0","0","0","0","0"
"3221","2015-16","Q",24,"485",1,"0","0","0","0","0"
"3222","2015-16","Q",30,"961",1,"0","2","2","1","0"
"3223","2015-16","Q",30,"509",1,"0","0","0","0","0"
"3224","2015-16","Q",28,"3590",1,"0","0","0","0","0"
"3225","2015-16","Q",24,"1521",3,"0","1","0","0","1"
"3226","2015-16","Q",30,"561",1,"0","0","0","0","0"
"3227","2015-16","Q",24,"1378",3,"0","0","2","0","0"
"3228","2015-16","Q",29,"405",1,"0","1","3","1","0"
"3229","2015-16","Q",26,"415",1,"0","0","1","0","0"
"3230","2015-16","Q",30,"583",1,"0","0","0","0","0"
"3231","2015-16","Q",24,"482",1,"0","0","1","0","0"
"3232","2015-16","Q",27,"495",1,"0","0","0","0","0"
"3233","2015-16","Q",24,"623",1,"0","2","0","2","0"
"3234","2015-16","Q",26,"326",1,"0","0","0","0","0"
"3235","2015-16","R",31,"491",1,"0","2","0","2","0"
"3236","2015-16","R",31,"809",1,"0","3","9","0","1"
"3237","2015-16","R",31,"903",1,"0","1","0","1","0"
"3238","2015-16","R",31,"772",1,"0","0","0","0","0"
"3239","2015-16","R",31,"256",1,"0","0","0","0","0"
"3240","2015-16","R",31,"631",1,"0","0","1","0","0"
"3241","2015-16","R",31,"1190",1,"0","2","4","0","1"
"3242","2015-16","R",31,"556",1,"0","0","0","0","0"
"3243","2015-16","R",31,"280",1,"0","0","2","0","0"
"3244","2015-16","R",31,"853",1,"0","4","4","4","0"
"3245","2015-16","R",31,"845",1,"1","2","1","3","0"
"3246","2015-16","R",31,"920",1,"0","0","2","0","0"
"3247","2015-16","R",31,"712",2,"0","1","2","1","0"
"3248","2015-16","R",31,"622",1,"1","1","4","0","2"
"3249","2015-16","R",31,"657",1,"0","0","0","0","0"
"3250","2015-16","R",31,"492",1,"1","1","3","0","1"
"3251","2015-16","R",31,"405",1,"0","0","0","0","0"
"3252","2015-16","R",31,"1042",1,"0","0","2","0","0"
"3253","2015-16","R",31,"516",1,"0","0","0","0","0"
"3254","2015-16","R",31,"1290",1,"0","1","3","0","0"
"3255","2015-16","R",31,"236",1,"0","0","0","0","0"
"3256","2015-16","R",31,"1038",1,"0","9","9","5","3"
"3257","2015-16","R",31,"701",1,"0","0","1","0","0"
"3258","2015-16","R",31,"786",1,"0","0","1","0","0"
"3259","2015-16","R",31,"465",1,"0","0","0","0","0"
"3260","2015-16","R",31,"687",1,"0","1","3","0","1"
"3261","2015-16","R",31,"1172",1,"0","2","0","1","0"
"3262","2015-16","R",31,"373",1,"0","0","1","0","0"
"3263","2015-16","R",31,"371",1,"0","1","2","0","0"
"3264","2015-16","R",31,"535",1,"0","1","1","1","0"
"3265","2015-16","R",31,"495",2,"0","0","0","0","0"
"3266","2015-16","R",31,"693",1,"0","1","0","1","0"
"3267","2015-16","R",31,"970",1,"0","0","1","0","0"
"3268","2015-16","R",31,"769",1,"1","0","1","1","0"
"3269","2015-16","R",31,"1388",3,"0","2","5","2","0"
"3270","2015-16","R",31,"970",1,"0","3","4","0","3"
"3271","2015-16","R",31,"900",1,"0","0","1","0","0"
"3272","2015-16","R",31,"296",1,"0","0","2","0","0"
"3273","2015-16","R",31,"216",1,"0","0","0","0","0"
"3274","2015-16","X",10,"731",1,"0","0","1","0","0"
"3275","2015-16","R",31,"902",2,"1","9","24","6","4"
"3276","2015-16","R",31,"833",1,"1","0","0","1","0"
"3277","2015-16","R",31,"1264",1,"0","10","15","4","6"
"3278","2015-16","R",31,"510",1,"1","0","0","1","0"
"3279","2015-16","R",31,"780",1,"0","1","0","1","0"
"3280","2015-16","R",31,"787",1,"0","0","1","0","0"
"3281","2015-16","R",31,"636",1,"0","0","0","0","0"
"3282","2015-16","R",31,"648",1,"0","0","1","0","0"
"3283","2015-16","R",31,"704",1,"0","0","3","0","0"
"3284","2015-16","R",31,"189",1,"0","0","0","0","0"
"3285","2015-16","R",31,"902",1,"0","0","2","0","0"
"3286","2015-16","R",31,"1118",1,"0","8","11","5","2"
"3287","2015-16","R",31,"950",1,"0","0","0","0","0"
"3288","2015-16","R",31,"948",1,"0","0","0","0","0"
"3289","2015-16","R",31,"1319",1,"0","2","3","1","0"
"3290","2015-16","R",31,"1381",1,"0","2","1","1","1"
"3291","2015-16","R",31,"2876",2,"5","12","40","8","6"
"3292","2015-16","R",31,"1279",1,"0","0","1","0","0"
"3293","2015-16","R",31,"1493",1,"2","10","25","8","2"
"3294","2015-16","R",31,"2500",1,"3","9","23","7","2"
"3295","2015-16","X",12,"1157",1,"1","0","2","1","0"
"3296","2015-16","R",31,"3907",2,"0","13","38","4","5"
"3297","2015-16","R",31,"3388",1,"1","12","25","6","2"
"3298","2015-16","R",31,"155",1,"0","2","3","1","0"
"3299","2015-16","R",31,"650",1,"0","3","9","2","1"
"3300","2015-16","R",31,"417",1,"0","0","1","0","0"
"3301","2015-16","R",31,"1024",2,"0","2","21","1","1"
"3302","2015-16","R",31,"396",1,"0","0","0","0","0"
"3303","2015-16","R",31,"312",1,"0","1","1","0","1"
"3304","2015-16","R",31,"382",1,"0","0","0","0","0"
"3305","2015-16","R",31,"893",1,"0","0","0","0","0"
"3306","2015-16","R",31,"1330",1,"1","4","2","3","1"
"3307","2015-16","X",7,"686",1,"0","0","0","0","0"
"3308","2015-16","X",9,"898",2,"2","1","6","2","0"
"3309","2015-16","X",10,"344",1,"1","2","2","3","0"
"3310","2015-16","X",10,"548",1,"0","0","1","0","0"
"3311","2015-16","X",9,"995",3,"0","3","3","2","1"
"3312","2015-16","X",7,"760",1,"0","3","7","0","3"
"3313","2015-16","X",12,"596",1,"0","3","3","0","3"
"3314","2015-16","X",10,"1074",1,"0","0","1","0","0"
"3315","2015-16","X",10,"879",1,"3","0","0","3","0"
"3316","2015-16","X",9,"698",1,"0","0","3","0","0"
"3317","2015-16","X",11,"255",1,"0","0","1","0","0"
"3318","2015-16","X",8,"599",1,"0","0","0","0","0"
"3319","2015-16","X",10,"1172",2,"1","0","2","1","0"
"3320","2015-16","X",11,"461",1,"0","0","0","0","0"
"3321","2015-16","X",7,"624",1,"0","2","2","1","1"
"3322","2015-16","X",11,"518",1,"0","0","3","0","0"
"3323","2015-16","X",10,"1104",1,"1","1","2","1","1"
"3324","2015-16","X",11,"700",1,"0","0","1","0","0"
"3325","2015-16","X",9,"889",2,"1","6","4","1","5"
"3326","2015-16","X",10,"1011",1,"0","0","0","0","0"
"3327","2015-16","X",7,"506",1,"0","1","0","1","0"
"3328","2015-16","X",8,"824",1,"1","1","2","1","1"
"3329","2015-16","X",10,"814",2,"1","4","0","3","2"
"3330","2015-16","X",7,"444",1,"0","1","0","1","0"
"3331","2015-16","X",9,"768",1,"0","0","0","0","0"
"3332","2015-16","X",7,"758",1,"1","2","4","1","2"
"3333","2015-16","X",7,"584",2,"0","1","3","0","1"
"3334","2015-16","X",10,"861",1,"0","1","0","0","0"
"3335","2015-16","X",10,"1018",1,"0","0","0","0","0"
"3336","2015-16","X",10,"477",1,"0","0","3","0","0"
"3337","2015-16","X",9,"696",1,"1","0","0","1","0"
"3338","2015-16","X",8,"777",1,"0","2","1","0","2"
"3339","2015-16","X",10,"646",1,"0","0","2","0","0"
"3340","2015-16","X",8,"427",2,"1","2","4","1","2"
"3341","2015-16","X",7,"626",2,"1","0","1","0","1"
"3342","2015-16","X",11,"963",1,"0","1","0","1","0"
"3343","2015-16","X",9,"441",1,"0","1","2","1","0"
"3344","2015-16","X",7,"499",1,"1","1","1","2","0"
"3345","2015-16","X",12,"422",2,"2","2","8","4","0"
"3346","2015-16","X",10,"730",1,"0","6","8","2","3"
"3347","2015-16","X",10,"1099",1,"1","0","1","0","1"
"3348","2015-16","X",7,"688",1,"0","2","0","1","0"
"3349","2015-16","X",12,"484",2,"0","1","2","0","1"
"3350","2015-16","X",9,"1259",1,"1","1","6","0","2"
"3351","2015-16","X",10,"504",1,"0","0","0","0","0"
"3352","2015-16","X",9,"726",2,"0","1","0","0","0"
"3353","2015-16","X",11,"416",1,"0","0","0","0","0"
"3354","2015-16","X",12,"851",2,"1","4","6","3","1"
"3355","2015-16","X",9,"505",1,"1","0","0","0","1"
"3356","2015-16","X",10,"623",1,"1","0","2","1","0"
"3357","2015-16","X",8,"700",2,"0","0","2","0","0"
"3358","2015-16","X",12,"539",2,"0","1","2","1","0"
"3359","2015-16","X",8,"788",1,"0","0","2","0","0"
"3360","2015-16","X",9,"650",1,"0","2","3","1","1"
"3361","2015-16","X",9,"876",3,"0","0","0","0","0"
"3362","2015-16","X",7,"436",1,"1","0","2","1","0"
"3363","2015-16","X",12,"976",2,"2","3","13","0","3"
"3364","2015-16","X",12,"1235",2,"2","2","9","2","2"
"3365","2015-16","X",11,"773",1,"0","3","0","2","1"
"3366","2015-16","X",8,"622",1,"0","0","0","0","0"
"3367","2015-16","X",9,"1356",1,"0","0","0","0","0"
"3368","2015-16","X",8,"1697",1,"0","2","1","0","2"
"3369","2015-16","X",8,"877",1,"0","0","1","0","0"
"3370","2015-16","X",9,"793",1,"0","0","1","0","0"
"3371","2015-16","X",8,"316",2,"0","6","6","3","3"
"3372","2015-16","X",8,"673",1,"0","0","2","0","0"
"3373","2015-16","X",11,"1065",1,"1","0","2","1","0"
"3374","2015-16","X",12,"1983",2,"4","7","2","9","2"
"3375","2015-16","X",11,"812",1,"0","2","8","1","1"
"3376","2015-16","X",10,"1367",3,"0","0","1","0","0"
"3377","2015-16","X",10,"1530",2,"0","9","16","0","5"
"3378","2015-16","X",10,"683",1,"1","0","0","0","1"
"3379","2015-16","X",9,"1141",3,"0","0","5","0","0"
"3380","2015-16","X",11,"1721",1,"1","3","8","2","2"
"3381","2015-16","X",12,"634",1,"0","1","0","0","1"
"3382","2015-16","X",10,"1014",1,"0","0","1","0","0"
"3383","2015-16","X",10,"1692",1,"0","0","2","0","0"
"3384","2015-16","X",11,"634",1,"0","0","1","0","0"
"3385","2015-16","X",9,"188",1,"0","0","1","0","0"
"3386","2015-16","X",11,"1484",1,"0","2","1","1","1"
"3387","2015-16","X",11,"597",1,"0","1","1","1","0"
"3388","2015-16","X",9,"1139",2,"0","1","1","0","1"
"3389","2015-16","X",10,"760",1,"0","0","0","0","0"
"3390","2015-16","X",12,"455",1,"0","0","2","0","0"
"3391","2015-16","X",8,"384",1,"1","0","1","1","0"
"3392","2015-16","X",10,"1230",1,"1","2","0","1","2"
"3393","2015-16","X",10,"1709",2,"2","4","1","3","3"
"3394","2015-16","X",11,"971",1,"0","0","1","0","0"
"3395","2015-16","X",11,"694",1,"0","0","0","0","0"
"3396","2015-16","X",12,"958",3,"1","8","9","3","5"
"3397","2015-16","X",12,"466",2,"0","3","12","0","1"
"3398","2015-16","X",8,"612",1,"1","1","1","1","1"
"3399","2015-16","X",8,"1523",3,"0","1","0","1","0"
"3400","2015-16","X",12,"1301",3,"0","1","1","1","0"
"3401","2015-16","X",11,"1170",1,"0","0","1","0","0"
"3402","2015-16","X",9,"806",1,"0","0","2","0","0"
"3403","2015-16","X",11,"1258",1,"0","0","2","0","0"
"3404","2015-16","X",11,"1170",1,"0","1","4","1","0"
"3405","2015-16","X",8,"526",1,"0","2","0","2","0"
"3406","2015-16","X",9,"769",1,"0","0","3","0","0"
"3407","2015-16","X",9,"847",2,"0","1","2","1","0"
"3408","2015-16","X",11,"753",2,"0","0","1","0","0"
"3409","2015-16","X",11,"419",1,"0","0","1","0","0"
"3410","2015-16","X",11,"965",4,"1","18","15","5","10"
"3411","2015-16","X",9,"790",1,"0","2","1","1","1"
"3412","2015-16","X",8,"818",2,"0","2","4","1","1"
"3413","2015-16","X",10,"778",2,"0","2","6","0","1"
"3414","2015-16","X",12,"1007",3,"0","2","5","0","2"
"3415","2015-16","X",9,"904",2,"0","3","2","1","2"
"3416","2015-16","X",10,"1156",1,"3","6","15","2","5"
"3417","2015-16","X",8,"979",1,"0","0","2","0","0"
"3418","2015-16","X",8,"202",1,"1","3","7","2","2"
"3419","2015-16","X",11,"958",1,"0","1","2","1","0"
"3420","2015-16","X",10,"824",1,"0","1","0","0","1"
"3421","2015-16","X",11,"327",1,"0","0","0","0","0"
"3422","2015-16","X",8,"674",2,"1","2","7","2","1"
"3423","2015-16","X",9,"718",1,"1","1","1","1","1"
"3424","2015-16","X",11,"1023",2,"1","1","3","1","1"
"3425","2015-16","X",12,"902",2,"1","8","4","5","3"
"3426","2015-16","X",8,"521",1,"0","0","0","0","0"
"3427","2015-16","X",8,"901",3,"0","3","4","1","2"
"3428","2015-16","X",9,"442",1,"0","1","0","1","0"
"3429","2015-16","X",12,"687",1,"0","1","0","1","0"
"3430","2015-16","X",11,"1137",3,"2","3","7","4","1"
"3431","2015-16","X",12,"631",1,"1","3","4","4","0"
"3432","2015-16","X",10,"1146",2,"0","5","5","5","0"
"3433","2015-16","X",8,"784",1,"0","1","0","0","1"
"3434","2015-16","X",7,"1141",3,"1","0","5","1","0"
"3435","2015-16","X",8,"654",1,"0","1","4","1","0"
"3436","2015-16","X",10,"1419",1,"0","4","6","4","0"
"3437","2015-16","X",11,"962",3,"2","7","6","2","5"
"3438","2015-16","X",10,"1342",2,"1","3","14","2","2"
"3439","2015-16","X",11,"944",3,"2","2","19","2","2"
"3440","2015-16","X",9,"787",3,"3","6","8","4","3"
"3441","2015-16","X",8,"407",2,"0","1","0","1","0"
"3442","2015-16","X",9,"823",2,"2","4","9","2","4"
"3443","2015-16","X",9,"1020",3,"4","7","16","3","8"
"3444","2015-16","X",7,"1249",2,"1","5","2","5","1"
"3445","2015-16","X",12,"899",1,"1","2","2","2","1"
"3446","2015-16","X",10,"238",1,"0","0","0","0","0"
"3447","2015-16","X",7,"2111",3,"0","4","6","1","0"
"3448","2015-16","X",8,"948",1,"0","0","0","0","0"
"3449","2015-16","X",11,"738",1,"0","3","1","3","0"
"3450","2015-16","X",7,"391",1,"1","0","2","1","0"
"3451","2015-16","X",7,"608",2,"3","5","3","2","5"
"3452","2015-16","X",7,"794",3,"1","0","1","1","0"
"3453","2015-16","X",7,"657",1,"0","0","0","0","0"
"3454","2015-16","X",9,"1005",1,"0","0","0","0","0"
"3455","2015-16","X",12,"1508",3,"1","13","16","8","5"
"3456","2015-16","X",10,"201",1,"0","0","0","0","0"
"3457","2015-16","X",11,"421",1,"0","1","5","0","1"
"3458","2015-16","X",7,"957",2,"0","0","2","0","0"
"3459","2015-16","X",7,"1287",3,"2","3","9","2","2"
"3460","2015-16","X",9,"549",1,"0","0","0","0","0"
"3461","2015-16","X",9,"1396",3,"1","4","3","1","4"
"3462","2015-16","X",12,"1333",2,"1","5","6","2","4"
"3463","2015-16","X",9,"297",1,"0","0","0","0","0"
"3464","2015-16","X",9,"321",1,"0","0","0","0","0"
"3465","2015-16","X",8,"1269",3,"4","25","16","13","13"
"3466","2015-16","X",10,"1074",2,"0","1","0","0","0"
"3467","2015-16","X",11,"1340",2,"1","0","2","0","1"
"3468","2015-16","X",11,"877",1,"0","1","2","0","0"
"3469","2015-16","X",11,"873",1,"0","11","6","2","5"
"3470","2015-16","X",8,"1030",1,"1","1","2","1","1"
"3471","2015-16","X",9,"772",1,"0","3","8","1","1"
"3472","2015-16","X",7,"1080",3,"0","5","9","3","2"
"3473","2015-16","X",7,"1262",4,"3","6","22","3","4"
"3474","2015-16","X",11,"658",2,"1","0","2","1","0"
"3475","2015-16","X",8,"784",4,"0","3","13","2","1"
"3476","2015-16","X",12,"1231",3,"1","3","5","3","1"
"3477","2015-16","X",11,"1363",1,"0","1","0","0","1"
"3478","2015-16","X",12,"768",2,"0","1","4","0","1"
"3479","2015-16","X",10,"1049",1,"0","1","0","1","0"
"3480","2015-16","X",10,"237",1,"0","1","1","0","1"
"3481","2015-16","X",10,"271",1,"0","0","1","0","0"
"3482","2015-16","X",10,"227",1,"0","1","0","0","1"
"3483","2015-16","X",9,"568",1,"2","3","4","0","3"
"3484","2015-16","X",9,"1034",2,"2","3","2","4","1"
"3485","2015-16","X",12,"612",1,"0","0","1","0","0"
"3486","2015-16","X",9,"1095",2,"0","3","3","1","1"
"3487","2015-16","X",10,"473",1,"0","1","3","1","0"
"3488","2015-16","X",10,"1083",1,"1","2","2","1","2"
"3489","2015-16","X",10,"264",1,"0","0","0","0","0"
"3490","2015-16","X",9,"390",1,"0","0","0","0","0"
"3491","2015-16","X",11,"236",1,"0","0","0","0","0"
"3492","2015-16","X",10,"1170",2,"1","3","1","4","0"
"3493","2015-16","X",9,"620",1,"0","1","0","1","0"
"3494","2015-16","X",10,"647",1,"0","0","0","0","0"
"3495","2015-16","X",10,"493",1,"0","0","1","0","0"
"3496","2015-16","X",11,"1174",3,"1","4","10","1","4"
"3497","2015-16","X",10,"966",1,"0","3","3","1","1"
"3498","2015-16","X",8,"588",1,"4","8","8","6","5"
"3499","2015-16","X",9,"1566",4,"5","7","42","6","6"
"3500","2015-16","X",12,"689",3,"3","7","22","9","1"
"3501","2015-16","X",7,"862",2,"2","3","6","2","3"
"3502","2015-16","X",8,"2996",7,"2","16","45","9","7"
"3503","2015-16","X",9,"2077",7,"5","9","12","3","10"
"3504","2015-16","X",11,"2449",6,"2","12","15","4","6"
"3505","2015-16","X",12,"1672",4,"3","8","25","6","3"
"3506","2015-16","X",12,"1012",2,"1","0","1","0","1"
"3507","2015-16","X",11,"2697",7,"4","21","84","11","10"
"3508","2015-16","X",10,"2412",5,"2","6","38","0","8"
"3509","2015-16","X",7,"1175",4,"1","1","12","1","1"
"3510","2015-16","X",10,"2689",6,"4","13","26","11","5"
"3511","2015-16","X",10,"2336",3,"2","8","46","0","6"
"3512","2015-16","X",10,"3010",1,"0","2","7","1","0"
"3513","2015-16","X",12,"500",1,"0","5","16","3","2"
"3514","2015-16","X",11,"484",1,"0","0","0","0","0"
"3515","2015-16","X",8,"2440",8,"1","6","39","0","6"
"3516","2015-16","X",11,"2403",2,"3","6","11","4","4"
"3517","2015-16","X",10,"2933",7,"3","18","44","9","6"
"3518","2015-16","X",11,"951",2,"0","1","0","0","1"
"3519","2015-16","X",11,"560",1,"0","1","0","1","0"
"3520","2015-16","X",8,"823",2,"1","11","7","5","5"
"3521","2015-16","X",7,"1030",3,"3","7","1","6","3"
"3522","2015-16","X",10,"1066",3,"0","5","14","1","4"
"3523","2015-16","X",7,"1522",3,"5","9","42","6","6"
"3524","2015-16","X",10,"406",1,"0","0","0","0","0"
"3525","2015-16","X",10,"497",1,"0","0","1","0","0"
"3526","2015-16","X",12,"516",1,"0","0","0","0","0"
"3527","2015-16","X",11,"500",1,"0","3","1","1","2"
"3528","2015-16","X",10,"704",1,"0","0","0","0","0"
"3529","2015-16","X",10,"277",1,"0","0","1","0","0"
"3530","2015-16","X",10,"280",1,"0","0","0","0","0"
"3531","2015-16","X",9,"680",1,"1","5","9","3","2"
"3532","2015-16","X",12,"492",1,"1","1","8","1","1"
"3533","2015-16","X",7,"880",2,"3","10","16","2","8"
"3534","2015-16","X",10,"393",1,"0","0","0","0","0"
"3535","2015-16","X",10,"369",1,"0","0","0","0","0"
